@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute class {0,1}
@data
3.0,10.2933,658.178,18.0,0
3.0,10.7337,659.347,18.0,0
3.0,10.1398,672.336,37.0,0
3.0,10.3049,785.897,21.0,0
3.0,10.1759,785.897,28.0,0
4.0,10.1213,788.69,45.0,0
3.0,10.3726,807.084,23.0,0
3.0,11.4929,825.908,46.0,0
4.0,0.0,825.908,14.0,0
4.0,10.2419,827.374,35.0,0
4.0,11.3785,833.264,35.0,0
3.0,10.0875,869.495,40.0,0
3.0,10.6356,894.52,49.0,0
2.0,10.0144,1132.46,54.0,0
5.0,11.4472,1192.23,35.0,0
2.0,10.074,1226.54,35.0,0
2.0,10.528,1226.54,54.0,0
2.0,12.5966,1376.39,45.0,0
4.0,10.0936,1226.54,54.0,0
3.0,10.2435,1228.72,35.0,0
3.0,11.1566,1235.27,35.0,0
3.0,11.211,1239.66,21.0,0
2.0,10.18,1246.27,42.0,0
4.0,11.0249,1259.6,54.0,0
4.0,10.6913,1257.37,35.0,0
2.0,10.3664,1259.6,54.0,0
4.0,11.6335,1264.08,23.0,0
3.0,12.2856,1261.84,35.0,0
5.0,13.5584,1277.6,25.0,0
2.0,11.5304,1264.08,54.0,0
5.0,11.7814,1275.34,25.0,0
3.0,11.5052,1266.32,42.0,0
6.0,10.4178,1268.57,54.0,0
4.0,13.3379,1326.08,29.0,0
3.0,10.4904,1273.08,51.0,0
3.0,11.3393,1273.08,42.0,0
3.0,11.945,1275.34,55.0,0
3.0,12.0595,1277.6,42.0,0
2.0,10.5208,1279.87,42.0,0
3.0,10.5418,1282.14,35.0,0
3.0,10.1084,1286.69,35.0,0
3.0,10.4126,1286.69,56.0,0
3.0,12.5248,1288.98,28.0,0
4.0,13.1248,1302.77,51.0,0
4.0,10.0308,1288.98,51.0,0
4.0,11.4028,1316.7,56.0,0
4.0,11.8459,1293.56,29.0,0
3.0,12.8777,1333.15,55.0,0
4.0,14.5362,1330.79,45.0,0
3.0,11.2883,1295.85,36.0,0
2.0,10.5199,1298.15,43.0,0
4.0,12.9645,1298.15,29.0,0
4.0,10.4339,1298.15,36.0,0
3.0,10.0045,1300.46,36.0,0
2.0,10.2666,1302.77,43.0,0
4.0,10.1725,1305.08,36.0,0
3.0,10.0208,1305.08,36.0,0
3.0,11.807,1305.08,44.0,0
3.0,11.8365,1307.4,36.0,0
4.0,10.7053,1307.4,29.0,0
2.0,10.0528,1309.72,36.0,0
2.0,10.3926,1312.04,53.0,0
2.0,10.2994,1312.04,44.0,0
2.0,11.6489,1326.08,35.0,0
2.0,11.1695,1314.37,45.0,0
4.0,10.259,1316.7,51.0,0
4.0,11.302,1314.37,56.0,0
4.0,10.5231,1314.37,36.0,0
2.0,10.1571,1316.7,56.0,0
4.0,12.1518,1319.04,51.0,0
3.0,10.6551,1319.04,45.0,0
2.0,11.3347,1326.08,35.0,0
3.0,13.0401,1335.52,55.0,0
2.0,10.2611,1321.38,35.0,0
2.0,10.5173,1321.38,35.0,0
1.0,10.079,1323.73,44.0,0
2.0,11.4491,1323.73,44.0,0
3.0,11.8252,1328.43,53.0,0
4.0,13.5426,1328.43,29.0,0
2.0,10.2229,1330.79,51.0,0
3.0,10.1823,1330.79,11.0,0
3.0,13.4387,1330.79,45.0,0
3.0,10.0208,1333.15,34.0,0
6.0,10.1035,1333.15,51.0,0
2.0,10.9995,1335.52,35.0,0
2.0,10.3317,1337.89,45.0,0
3.0,10.009,1337.89,51.0,0
2.0,10.8369,1340.26,45.0,0
3.0,12.6408,1342.64,55.0,0
4.0,10.1578,1342.64,34.0,0
2.0,10.5203,1345.02,55.0,0
3.0,11.8388,1345.02,55.0,0
5.0,10.8658,1345.02,51.0,0
3.0,11.8292,1347.41,45.0,0
4.0,15.986,1386.19,51.0,0
3.0,10.4952,1349.8,51.0,0
2.0,11.124,1352.2,52.0,0
2.0,10.2512,1352.2,45.0,0
4.0,11.1744,1352.2,55.0,0
3.0,10.4054,1354.6,34.0,0
2.0,10.6614,1357.0,45.0,0
3.0,11.1748,1357.0,45.0,0
4.0,10.0198,1357.0,34.0,0
4.0,11.583,1357.0,55.0,0
3.0,10.0342,1359.41,51.0,0
3.0,11.8226,1359.41,47.0,0
4.0,12.462,1359.41,47.0,0
5.0,10.793,1359.41,29.0,0
3.0,13.3197,1361.82,47.0,0
3.0,10.1676,1361.82,34.0,0
2.0,11.7117,1364.24,52.0,0
4.0,10.2207,1364.24,47.0,0
2.0,10.0981,1366.66,34.0,0
2.0,10.8919,1366.66,45.0,0
5.0,12.2512,1366.66,51.0,0
2.0,10.1942,1369.09,14.0,0
2.0,12.1328,1369.09,52.0,0
3.0,12.7548,1369.09,50.0,0
4.0,13.213,1369.09,53.0,0
2.0,10.1839,1371.52,34.0,0
3.0,13.7307,1371.52,50.0,0
4.0,13.4281,1371.52,45.0,0
5.0,12.6302,1376.39,53.0,0
3.0,12.6448,1373.95,45.0,0
3.0,10.7022,1376.39,14.0,0
3.0,10.6383,1388.65,14.0,0
3.0,11.5045,1391.11,50.0,0
3.0,11.7873,1393.58,53.0,0
2.0,10.2661,1396.06,50.0,0
3.0,10.1797,1403.5,50.0,0
3.0,10.5633,1405.99,52.0,0
3.0,10.1043,1405.99,50.0,0
4.0,10.8578,1408.49,50.0,0
2.0,10.2095,1416.0,52.0,0
3.0,10.0274,1426.08,29.0,0
3.0,11.9996,1426.08,52.0,0
4.0,10.2054,1426.08,29.0,0
2.0,10.5836,1428.61,52.0,0
4.0,12.5501,1436.23,50.0,0
2.0,11.0796,1433.69,50.0,0
2.0,10.2728,1443.89,52.0,0
3.0,13.0571,1446.46,49.0,0
3.0,12.3327,1451.6,49.0,0
3.0,10.2686,1456.75,34.0,0
3.0,10.3301,1464.52,49.0,0
3.0,10.5504,1464.52,50.0,0
3.0,10.5437,1469.73,49.0,0
3.0,10.8205,1482.82,49.0,0
5.0,11.6324,1496.02,49.0,0
4.0,11.4247,1488.09,49.0,0
4.0,11.3242,1490.73,50.0,0
4.0,10.1583,1498.68,51.0,0
3.0,10.4191,1504.0,51.0,0
3.0,10.5581,1504.0,49.0,0
5.0,10.58,1506.67,49.0,0
2.0,10.1658,1506.67,50.0,0
4.0,10.0507,1520.09,51.0,0
4.0,10.4869,1520.09,51.0,0
4.0,11.4158,1525.49,49.0,0
3.0,10.3643,1528.2,34.0,0
3.0,10.1741,1528.2,51.0,0
3.0,10.5467,1533.63,51.0,0
5.0,10.7435,1533.63,51.0,0
3.0,10.2707,1539.08,50.0,0
3.0,10.488,1541.81,51.0,0
4.0,10.952,1541.81,50.0,0
4.0,11.0223,1547.29,32.0,0
5.0,10.1673,1547.29,51.0,0
6.0,10.0985,1547.29,50.0,0
3.0,10.2736,1643.45,34.0,0
3.0,10.7701,1696.75,50.0,0
3.0,10.3409,1708.83,48.0,0
3.0,11.3474,1847.51,47.0,0
4.0,11.467,1854.07,41.0,0
5.0,12.9185,1818.25,53.0,0
2.0,10.3747,1802.2,40.0,0
3.0,11.784,1863.96,50.0,0
3.0,11.6156,1805.4,51.0,0
3.0,11.8549,1808.61,51.0,0
2.0,10.1503,1811.82,36.0,0
4.0,10.5714,1811.82,37.0,0
3.0,11.4288,1815.03,36.0,0
2.0,11.692,1815.03,51.0,0
2.0,12.2267,1818.25,51.0,0
3.0,12.2634,1818.25,42.0,0
4.0,12.8101,1818.25,51.0,0
2.0,10.2881,1821.48,36.0,0
3.0,10.4312,1821.48,26.0,0
2.0,10.3671,1824.71,41.0,0
3.0,10.1537,1824.71,28.0,0
3.0,12.1246,1824.71,49.0,0
2.0,10.9041,1827.95,44.0,0
2.0,10.9597,1831.2,44.0,0
3.0,12.6999,1831.2,48.0,0
2.0,12.7093,1834.45,48.0,0
4.0,11.1566,1844.23,36.0,0
2.0,10.038,1847.51,36.0,0
3.0,10.4753,1850.79,36.0,0
3.0,10.9879,1854.07,36.0,0
3.0,10.3844,1860.66,40.0,0
4.0,11.6783,1867.27,35.0,0
4.0,10.1926,1873.9,35.0,0
3.0,10.0185,1883.9,35.0,0
3.0,10.2177,1917.6,38.0,0
8.0,21.1085,16.0382,17.0,0
4.0,0.0,2.48631,53.0,0
4.0,15.1444,32.4229,18.0,0
2.0,10.2551,12.0181,21.0,0
6.0,11.1486,12.966,3.0,0
3.0,10.0884,15.5929,18.0,0
2.0,10.4582,16.8827,18.0,0
2.0,10.1745,25.8131,18.0,0
2.0,10.6844,29.2854,18.0,0
4.0,10.4304,32.4837,3.0,0
2.0,11.2746,37.1429,18.0,0
2.0,10.127,39.4761,18.0,0
2.0,10.134,41.5615,18.0,0
4.0,11.3529,49.2538,18.0,0
3.0,10.2342,45.8774,18.0,0
4.0,10.125,51.0757,18.0,0
4.0,10.1151,48.7195,18.0,0
3.0,10.0764,48.0155,18.0,0
3.0,10.0415,48.7195,18.0,0
2.0,10.1975,49.2538,18.0,0
4.0,10.0902,49.3434,18.0,0
6.0,11.5594,83.182,18.0,0
5.0,0.0,83.182,53.0,0
11.0,11.5821,86.5199,8.0,0
4.0,10.3307,910.525,4.0,0
3.0,10.3813,915.383,17.0,0
4.0,10.0637,915.383,4.0,0
3.0,10.5118,917.007,17.0,0
4.0,10.3301,917.007,4.0,0
3.0,10.0315,921.899,1.0,0
2.0,10.7496,972.274,28.0,0
3.0,10.2224,1118.49,31.0,0
3.0,10.676,1140.52,31.0,0
3.0,10.0729,1142.55,34.0,0
2.0,10.1213,1148.64,1.0,0
3.0,10.209,1169.19,31.0,0
4.0,10.2693,1230.9,18.0,0
5.0,10.0874,1233.08,31.0,0
2.0,10.5695,1237.46,31.0,0
2.0,10.2247,1237.46,18.0,0
2.0,0.0,1237.46,53.0,0
3.0,10.6636,1239.66,31.0,0
3.0,10.1516,1239.66,18.0,0
2.0,10.0304,1291.27,18.0,0
2.0,10.3308,1295.85,18.0,0
2.0,10.5343,1298.15,18.0,0
3.0,11.2297,1300.46,34.0,0
3.0,10.5946,1307.4,18.0,0
3.0,10.9979,1330.79,40.0,0
2.0,10.7028,1330.79,39.0,0
2.0,10.9347,1333.15,41.0,0
2.0,10.628,1337.89,44.0,0
3.0,11.2727,1337.89,43.0,0
2.0,10.0452,1340.26,44.0,0
2.0,10.1315,1340.26,44.0,0
4.0,11.471,1357.0,45.0,0
2.0,11.3664,1342.64,45.0,0
3.0,10.6932,1345.02,49.0,0
2.0,10.179,1349.8,50.0,0
3.0,10.553,1349.8,57.0,0
2.0,10.4101,1352.2,19.0,0
3.0,11.499,1352.2,45.0,0
2.0,10.748,1357.0,60.0,0
2.0,10.5005,1361.82,46.0,0
2.0,10.0251,1366.66,60.0,0
2.0,10.5789,1371.52,59.0,0
3.0,10.042,1371.52,48.0,0
3.0,10.0973,1371.52,48.0,0
2.0,10.0131,1373.95,59.0,0
2.0,10.7995,1373.95,19.0,0
2.0,10.0007,1396.06,19.0,0
3.0,10.6805,1396.06,19.0,0
2.0,10.1141,1398.53,59.0,0
3.0,10.3698,1398.53,19.0,0
5.0,10.0063,626.292,2.0,1
7.0,11.389,3.14909,2.0,0
4.0,0.0,11.0269,5.0,0
11.0,11.9945,165.932,1.0,0
7.0,10.0159,266.84,1.0,0
9.0,10.7751,442.18,1.0,0
3.0,0.0,8.08578,3.0,0
10.0,11.4772,48.1138,6.0,0
8.0,10.387,95.7803,6.0,0
9.0,10.1434,360.627,1.0,0
6.0,10.3018,4.38937,4.0,0
12.0,19.387,48.3252,1.0,0
6.0,0.0,43.5147,2.0,0
6.0,0.0,75.8944,2.0,0
9.0,10.021,1584.3,1.0,0
12.0,10.1632,15.2119,6.0,0
5.0,10.3217,17.0127,6.0,0
7.0,10.9808,783.503,1.0,0
10.0,14.0173,1786.81,3.0,0
8.0,11.6877,1324.5,4.0,0
8.0,0.0,1244.4,1.0,0
8.0,12.8376,1458.3,1.0,0
12.0,15.0845,23.2496,1.0,0
4.0,10.6991,2.90155,7.0,0
5.0,10.8215,18.0137,1.0,0
6.0,0.0,74.4939,3.0,0
11.0,0.0,84.0375,3.0,0
8.0,11.7628,315.581,1.0,0
8.0,0.0,658.432,3.0,0
10.0,10.4492,1467.43,1.0,0
9.0,11.6356,2.7469,3.0,0
7.0,11.1762,2.28327,4.0,0
8.0,11.4591,7.83285,2.0,0
7.0,10.7061,3.55169,2.0,0
8.0,10.4698,3.30389,1.0,0
10.0,19.2586,2.22148,5.0,0
7.0,10.0648,118.146,6.0,0
8.0,10.66,358.054,4.0,0
10.0,10.3606,568.802,6.0,0
7.0,10.0015,1033.83,2.0,0
8.0,10.2616,1145.42,1.0,0
9.0,10.7842,1497.81,4.0,0
9.0,11.3398,1614.22,1.0,0
9.0,0.0,1614.22,2.0,0
8.0,11.1183,1701.35,6.0,0
9.0,10.5423,1741.23,3.0,0
9.0,10.4706,1888.29,1.0,0
8.0,10.7899,1955.06,3.0,0
7.0,11.4748,1122.18,4.0,0
7.0,11.563,1449.23,9.0,0
8.0,11.3981,1607.05,9.0,0
9.0,11.005,1920.53,8.0,0
7.0,10.0324,2.19059,10.0,0
4.0,10.4487,9.38868,13.0,0
3.0,11.3493,2.59231,4.0,0
3.0,10.3702,5.72875,2.0,0
2.0,10.0151,15.3803,4.0,0
3.0,10.2377,18.8161,10.0,0
7.0,10.0541,31.2034,10.0,0
12.0,12.3916,157.823,13.0,0
6.0,11.5426,149.0,13.0,0
6.0,10.3341,208.876,12.0,0
12.0,13.3531,595.287,1.0,0
7.0,10.8327,1115.2,2.0,0
5.0,10.0046,2.1597,3.0,0
10.0,10.1347,14.3411,2.0,0
12.0,11.2446,155.111,1.0,0
7.0,16.7221,3.45874,1.0,0
11.0,11.1402,20.9114,3.0,0
8.0,10.0327,2.09793,5.0,0
4.0,10.1728,2.19059,4.0,0
3.0,10.2652,2.62323,3.0,0
3.0,10.3065,3.18005,3.0,0
6.0,13.4508,3.36582,2.0,0
4.0,10.0548,3.27292,5.0,0
8.0,10.009,5.19836,4.0,0
4.0,10.16,5.88499,3.0,0
8.0,11.5883,21.962,1.0,0
7.0,10.259,22.4744,2.0,0
7.0,16.033,3.79966,3.0,0
9.0,15.7531,2.71598,1.0,0
7.0,13.2526,2.5614,7.0,0
9.0,16.8612,3.73765,1.0,0
12.0,18.3984,5.01144,4.0,0
12.0,12.1701,5.479,4.0,0
9.0,12.3123,23.9954,3.0,0
9.0,10.6267,20.0525,4.0,0
12.0,12.9296,39.2419,4.0,0
12.0,20.2278,101.076,3.0,0
12.0,0.0,85.3411,7.0,0
7.0,10.5315,99.7517,2.0,0
12.0,11.4368,137.204,3.0,0
12.0,10.1896,120.917,2.0,0
12.0,10.3634,135.45,4.0,0
12.0,0.0,135.45,7.0,0
12.0,12.3877,142.333,10.0,0
12.0,12.0666,151.749,3.0,0
12.0,11.8378,170.211,4.0,0
12.0,14.7552,287.74,2.0,0
6.0,11.0504,261.382,2.0,0
12.0,0.0,334.203,7.0,0
12.0,10.0533,334.802,9.0,0
12.0,14.169,588.947,4.0,0
7.0,0.0,573.389,7.0,0
12.0,15.4783,602.77,9.0,0
12.0,0.0,573.901,7.0,0
12.0,15.4787,623.558,5.0,0
11.0,13.8004,5.1672,8.0,0
4.0,10.0518,2.96342,1.0,0
6.0,11.1568,3.64466,2.0,0
12.0,12.4547,21.0194,5.0,0
11.0,10.3395,30.9964,5.0,0
10.0,11.1735,47.1702,3.0,0
12.0,16.7861,131.883,3.0,0
12.0,0.0,109.769,9.0,0
8.0,11.4745,123.747,4.0,0
12.0,11.7652,168.978,1.0,0
11.0,12.0409,237.829,1.0,0
12.0,16.0127,250.119,10.0,0
12.0,20.6718,514.226,9.0,0
12.0,11.873,898.817,9.0,0
8.0,10.3807,1797.99,4.0,0
8.0,10.3201,1817.31,1.0,0
10.0,11.9775,1976.07,1.0,0
9.0,0.0,1942.9,9.0,0
9.0,14.7361,2.12881,1.0,0
11.0,12.4109,3.14909,1.0,0
8.0,13.2689,7.45419,1.0,0
7.0,11.2354,3.33485,1.0,0
12.0,11.4574,211.532,2.0,0
8.0,11.1637,3.11814,1.0,0
9.0,12.3113,3.48972,4.0,0
12.0,10.2056,1577.26,2.0,0
11.0,12.9404,17.2188,6.0,0
5.0,10.0018,40.5583,6.0,0
9.0,11.5254,525.363,3.0,0
10.0,12.1659,656.087,3.0,0
10.0,15.0121,700.229,3.0,0
10.0,0.0,919.893,1.0,0
7.0,10.1131,1062.8,3.0,0
10.0,10.5291,1243.29,1.0,0
9.0,11.6161,33.0952,4.0,0
11.0,10.4882,47.9557,3.0,0
6.0,10.2883,47.5357,1.0,0
11.0,0.0,47.9557,6.0,0
11.0,11.59,63.38,4.0,0
11.0,0.0,63.38,6.0,0
12.0,10.0822,71.2613,4.0,0
6.0,10.0997,145.231,3.0,0
11.0,14.6298,242.585,6.0,0
5.0,0.0,210.96,6.0,0
6.0,10.172,291.116,5.0,0
10.0,10.5269,357.094,5.0,0
9.0,11.4536,357.094,6.0,0
8.0,0.0,351.073,6.0,0
11.0,12.9509,570.836,4.0,0
7.0,0.0,564.251,6.0,0
10.0,11.3765,915.802,1.0,0
10.0,0.0,915.802,6.0,0
12.0,23.5451,8.43422,4.0,0
11.0,19.2217,2.46867,4.0,0
10.0,15.0789,2.83968,1.0,0
8.0,14.5243,25.1665,2.0,0
4.0,10.9876,23.4725,5.0,0
5.0,14.1061,24.0329,4.0,0
4.0,10.1632,23.4725,5.0,0
12.0,11.3059,88.5072,4.0,0
12.0,20.0946,166.537,4.0,0
11.0,17.4333,196.604,4.0,0
7.0,0.0,315.298,3.0,0
12.0,0.0,333.008,3.0,0
8.0,0.0,512.85,3.0,0
11.0,14.7921,1141.34,1.0,0
10.0,12.6057,1097.45,3.0,0
9.0,11.2365,1206.18,3.0,0
11.0,18.2106,1584.3,2.0,0
12.0,10.9993,5.91625,1.0,0
12.0,11.9475,334.503,2.0,0
12.0,50.7786,11.4155,23.0,0
4.0,14.032,5.51021,23.0,0
3.0,12.1736,5.54141,23.0,0
3.0,11.2682,7.04492,23.0,0
3.0,10.4466,11.6428,24.0,0
3.0,10.2131,13.4449,24.0,0
2.0,10.531,17.5635,23.0,0
2.0,10.2959,16.944,23.0,0
3.0,10.4158,23.4725,24.0,0
2.0,10.7462,29.8481,23.0,0
2.0,10.4155,29.8888,23.0,0
2.0,10.0426,30.4199,23.0,0
3.0,10.0103,30.4609,24.0,0
3.0,10.3392,30.7075,23.0,0
3.0,10.0474,31.7447,24.0,0
3.0,10.1004,32.3323,24.0,0
7.0,11.6296,274.866,23.0,0
9.0,18.5938,471.136,24.0,0
11.0,12.0899,1197.62,11.0,0
12.0,11.9387,1585.71,2.0,0
12.0,10.101,1503.16,1.0,0
12.0,14.0249,1804.4,1.0,0
12.0,0.0,1804.4,3.0,0
12.0,25.1241,2.40686,23.0,0
5.0,10.4375,3.64466,1.0,0
4.0,10.1696,4.26513,6.0,0
6.0,10.5556,6.82494,6.0,0
6.0,10.0404,16.2949,8.0,0
10.0,11.939,18.676,6.0,0
9.0,10.0745,23.9954,2.0,0
11.0,57.2873,5.79124,21.0,0
3.0,13.0822,2.77783,20.0,0
3.0,12.6041,2.40686,20.0,0
5.0,10.0029,2.77783,2.0,0
2.0,10.4458,3.39679,20.0,0
5.0,14.9142,3.86168,6.0,0
8.0,11.6164,11.5453,6.0,0
3.0,11.6837,19.9457,20.0,0
10.0,10.0026,20.9834,4.0,0
5.0,10.0066,48.5903,21.0,0
10.0,10.0699,52.6288,6.0,0
9.0,11.0989,64.8723,6.0,0
3.0,10.0936,126.523,20.0,0
5.0,10.2582,138.979,20.0,0
5.0,10.07,147.104,20.0,0
4.0,12.0115,148.592,21.0,0
2.0,10.4903,160.288,21.0,0
3.0,11.6552,186.379,21.0,0
3.0,11.363,193.604,21.0,0
6.0,10.0437,199.469,14.0,0
3.0,10.5105,199.289,21.0,0
4.0,11.3575,210.39,21.0,0
12.0,11.3777,280.852,2.0,0
12.0,12.8012,526.302,2.0,0
10.0,10.2198,1665.36,4.0,0
12.0,15.2697,2.09793,12.0,0
12.0,31.4962,233.375,11.0,0
5.0,14.8122,2.87061,12.0,0
6.0,21.2649,3.92372,8.0,0
5.0,15.7927,2.96342,7.0,0
3.0,11.8744,2.80875,11.0,0
3.0,10.5116,2.99436,12.0,0
3.0,10.235,3.211,12.0,0
3.0,13.0357,3.55169,6.0,0
3.0,10.133,3.45874,12.0,0
3.0,10.1406,3.61366,12.0,0
5.0,11.9661,3.76866,2.0,0
2.0,10.0509,3.83067,8.0,0
5.0,12.0457,3.8927,2.0,0
6.0,14.035,12.262,7.0,0
12.0,18.2096,48.803,2.0,0
5.0,11.4782,15.2456,12.0,0
12.0,14.6148,25.0523,1.0,0
6.0,10.0712,24.3335,12.0,0
8.0,10.7988,26.3181,5.0,0
6.0,12.9282,51.9032,6.0,0
7.0,13.8363,61.2851,1.0,0
7.0,11.3054,65.5956,5.0,0
10.0,10.377,70.5587,5.0,0
7.0,10.6033,96.5997,7.0,0
11.0,11.0026,107.837,4.0,0
12.0,10.6062,119.468,2.0,0
8.0,11.3721,121.365,6.0,0
10.0,10.0006,254.887,2.0,0
12.0,16.3103,386.0,9.0,0
12.0,0.0,384.965,2.0,0
6.0,0.0,391.213,2.0,0
12.0,12.7923,490.457,10.0,0
12.0,10.54,544.948,5.0,0
6.0,10.0445,2.99436,1.0,0
12.0,13.0867,25.1284,3.0,0
12.0,11.3307,1348.32,1.0,0
12.0,43.5893,29.7262,18.0,0
3.0,10.2764,7.99088,18.0,0
2.0,10.3803,28.3989,2.0,0
3.0,10.4049,37.5396,18.0,0
7.0,16.6759,43.4158,2.0,0
3.0,10.0907,45.8797,18.0,0
4.0,12.5613,58.1512,18.0,0
3.0,11.7298,58.3322,18.0,0
3.0,11.5026,58.8168,18.0,0
6.0,12.4893,59.1212,18.0,0
3.0,12.5757,61.662,18.0,0
3.0,10.8672,90.3001,20.0,0
3.0,11.957,68.8265,18.0,0
3.0,12.6016,70.4188,18.0,0
3.0,12.8636,72.6836,18.0,0
4.0,10.3062,73.6929,20.0,0
3.0,12.6688,78.1502,18.0,0
2.0,10.3028,81.2451,18.0,0
3.0,10.2979,89.6134,18.0,0
3.0,10.2882,90.042,18.0,0
5.0,10.1671,205.508,5.0,0
5.0,10.0911,206.251,5.0,0
11.0,11.0509,856.571,3.0,0
8.0,58.3457,702.732,1.0,1
12.0,10.4801,18.2453,1.0,0
12.0,10.5229,123.387,1.0,0
12.0,12.5174,358.828,2.0,0
12.0,11.5192,1520.09,2.0,0
12.0,16.4642,2.20423,2.0,0
12.0,0.0,2.20423,1.0,0
12.0,10.6205,2.32495,1.0,0
11.0,11.4762,2.16404,2.0,0
12.0,10.2827,217.151,1.0,0
12.0,15.9834,6.24154,1.0,0
12.0,0.0,4.30073,2.0,0
12.0,11.7155,3.38338,1.0,0
12.0,10.3547,6.90496,11.0,0
12.0,11.0017,115.108,1.0,0
10.0,10.8391,546.344,3.0,0
9.0,0.0,593.84,1.0,0
2.0,10.3161,661.69,12.0,0
2.0,12.1543,680.735,11.0,0
2.0,10.3845,683.154,11.0,0
2.0,11.0386,683.154,11.0,0
2.0,10.1255,685.581,11.0,0
2.0,10.2369,685.581,11.0,0
4.0,10.1145,697.849,11.0,0
5.0,10.258,705.314,11.0,0
5.0,10.0924,707.821,11.0,0
12.0,11.9269,22.4716,1.0,0
12.0,12.7338,259.333,1.0,0
12.0,14.1233,18.4735,3.0,0
12.0,10.7909,27.8724,3.0,0
12.0,10.6339,115.313,2.0,0
12.0,11.5726,223.012,1.0,0
12.0,10.1728,234.794,4.0,0
12.0,12.6424,7.73002,1.0,0
12.0,11.5273,18.0943,2.0,0
12.0,15.8506,49.6132,2.0,0
12.0,10.2089,7.94685,2.0,0
12.0,11.1552,18.9751,2.0,0
12.0,10.2816,142.011,1.0,0
12.0,35.3763,311.898,3.0,0
12.0,0.0,230.254,1.0,0
12.0,13.2061,362.025,1.0,0
10.0,11.236,5.39683,3.0,0
10.0,11.9418,26.0632,3.0,0
11.0,16.3147,56.8336,3.0,0
12.0,18.0792,153.569,5.0,0
12.0,16.0116,51.6347,1.0,0
12.0,10.1796,28.1394,1.0,0
12.0,10.2892,84.5319,3.0,0
8.0,14.7165,8.04386,2.0,0
8.0,11.7994,20.0088,3.0,0
12.0,11.1063,745.177,1.0,0
12.0,12.2262,8.23911,1.0,0
11.0,10.0815,4.42771,1.0,0
12.0,11.5997,7.16126,2.0,0
12.0,13.553,180.206,1.0,0
12.0,10.8673,2.74957,2.0,0
12.0,10.0506,343.87,2.0,0
7.0,10.7108,3.46586,1.0,0
12.0,16.2146,441.598,2.0,0
12.0,13.0968,42.4863,1.0,0
12.0,12.6228,1142.55,2.0,0
12.0,12.3233,39.1141,1.0,0
11.0,10.2233,225.4,1.0,0
12.0,12.3203,570.103,1.0,0
12.0,0.0,570.103,2.0,0
11.0,11.0907,965.402,2.0,0
12.0,10.1789,2.74957,1.0,0
11.0,10.2077,253.868,1.0,0
12.0,10.9466,175.156,1.0,0
12.0,10.3747,669.956,1.0,0
10.0,10.5483,32.1806,1.0,0
12.0,10.7157,1361.82,1.0,0
10.0,12.9014,4.25852,2.0,0
12.0,12.3095,79.6848,1.0,0
8.0,10.442,134.153,2.0,0
12.0,10.3297,101.062,2.0,0
12.0,10.7324,37.6269,2.0,0
12.0,14.5043,474.068,3.0,0
11.0,12.888,613.103,3.0,0
10.0,10.1951,278.908,4.0,0
6.0,10.1909,8.53508,4.0,0
6.0,10.3806,14.6291,4.0,0
10.0,13.2626,14.3059,1.0,0
10.0,15.3153,25.9629,1.0,0
10.0,12.1342,4.5339,3.0,0
8.0,10.9012,7.46767,1.0,0
9.0,10.2313,5.20048,4.0,0
9.0,0.0,5.20048,1.0,0
11.0,10.5403,30.2429,3.0,0
12.0,11.7887,332.471,2.0,0
8.0,11.006,313.563,2.0,0
12.0,11.9689,1085.28,4.0,0
9.0,117.74,668.768,12.0,1
9.0,10.6255,34.6134,6.0,0
8.0,12.3316,40.8802,4.0,0
12.0,12.1223,316.919,5.0,0
12.0,10.2312,1890.59,2.0,0
12.0,34.0444,2.83086,19.0,0
9.0,13.0887,7.75402,11.0,0
3.0,10.4074,3.17792,18.0,0
4.0,11.1356,7.25513,18.0,0
12.0,13.0714,9.60226,19.0,0
8.0,11.116,17.3894,18.0,0
3.0,10.4589,15.2895,14.0,0
6.0,10.949,51.2614,17.0,0
12.0,24.7917,107.188,19.0,0
10.0,0.0,243.28,1.0,0
12.0,19.1968,366.549,19.0,0
12.0,26.5694,393.505,11.0,0
5.0,11.2861,2.89191,6.0,0
3.0,10.2687,4.57647,8.0,0
3.0,10.2706,4.87612,6.0,0
4.0,10.2964,6.62833,14.0,0
4.0,10.126,6.62833,15.0,0
5.0,10.3717,7.3022,14.0,0
5.0,10.0411,9.34358,6.0,0
5.0,10.8186,13.8295,6.0,0
4.0,11.0778,11.3328,15.0,0
4.0,10.3104,14.4347,14.0,0
11.0,13.7082,23.4665,11.0,0
3.0,10.0156,16.7043,15.0,0
5.0,10.0979,28.2469,11.0,0
7.0,0.0,63.4422,19.0,0
6.0,0.0,110.289,19.0,0
12.0,12.7029,1158.87,19.0,0
8.0,19.1899,2.87155,5.0,0
12.0,10.6353,4.00631,3.0,0
12.0,10.464,332.471,8.0,0
10.0,10.9374,13.7041,5.0,0
10.0,0.0,13.7041,5.0,0
8.0,10.1923,103.433,11.0,0
8.0,10.446,194.166,3.0,0
4.0,14.2204,3.28053,1.0,0
11.0,10.4534,8.01957,8.0,0
11.0,10.9913,16.5979,8.0,0
10.0,10.0952,19.0141,8.0,0
10.0,11.2735,387.273,1.0,0
11.0,11.719,34.6779,1.0,0
10.0,0.0,14.1141,1.0,0
