@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute class {0,1}
@data
2.56717,12.0,60.0,3438.0,16.5309,2.0,2.0,3.0,3.0,4.0,8.0,12.0,12.0,22.0,37.0,0
0.059238,6.0,1.0,1.0,10.3505,2.0,2.0,3.0,3.0,4.0,8.0,12.0,12.0,22.0,37.0,0
358.192,12.0,3.0,974.0,10.679,1.0,1.0,3.0,3.0,3.0,8.0,12.0,12.0,23.0,34.0,0
1.2063,12.0,50.0,9764.0,25.7339,3.0,4.0,4.0,5.0,6.0,11.0,12.0,12.0,23.0,35.0,0
0.0197462,6.0,1.0,1.0,10.6148,3.0,4.0,4.0,5.0,6.0,11.0,11.0,12.0,23.0,35.0,0
4.21635,12.0,4.0,3066.0,14.3406,1.0,2.0,2.0,2.0,8.0,8.0,11.0,12.0,23.0,34.0,0
9.78513,12.0,1.0,612.0,10.7112,2.0,2.0,2.0,2.0,4.0,8.0,11.0,19.0,22.0,37.0,0
50.7984,12.0,1.0,2006.0,11.5943,3.0,4.0,4.0,5.0,6.0,11.0,12.0,12.0,23.0,35.0,0
56.9364,12.0,1.0,284.0,10.1419,2.0,2.0,2.0,2.0,4.0,8.0,11.0,19.0,22.0,37.0,0
213.708,12.0,4.0,1198.0,10.7582,1.0,2.0,2.0,5.0,8.0,10.0,11.0,12.0,23.0,35.0,0
812.83,12.0,2.0,1068.0,10.6176,1.0,4.0,4.0,4.0,8.0,11.0,12.0,12.0,22.0,35.0,0
0.0197462,9.0,67.0,492.0,18.6161,2.0,4.0,5.0,7.0,9.0,9.0,10.0,14.0,27.0,36.0,0
17.795,12.0,1.0,300.0,10.7539,2.0,4.0,5.0,7.0,9.0,9.0,10.0,14.0,27.0,36.0,0
1443.89,12.0,1.0,108.0,10.4742,2.0,5.0,6.0,9.0,9.0,9.0,10.0,14.0,27.0,36.0,0
0.0197462,6.0,5.0,38.0,12.6433,2.0,3.0,4.0,7.0,9.0,10.0,10.0,13.0,30.0,36.0,0
4.19529,11.0,3.0,2363.0,11.777,2.0,3.0,4.0,7.0,9.0,10.0,10.0,13.0,30.0,36.0,0
199.054,11.0,1.0,2.0,10.0223,2.0,3.0,7.0,9.0,9.0,9.0,10.0,15.0,27.0,36.0,0
684.367,12.0,1.0,388.0,10.1056,1.0,4.0,5.0,9.0,9.0,9.0,10.0,15.0,28.0,36.0,0
774.826,12.0,7.0,1982.0,13.7201,2.0,5.0,6.0,9.0,9.0,9.0,10.0,14.0,27.0,36.0,0
1696.75,12.0,1.0,1992.0,10.8418,2.0,4.0,7.0,9.0,9.0,9.0,10.0,14.0,27.0,36.0,0
2.16404,12.0,1.0,1862.0,11.1271,2.0,2.0,2.0,2.0,3.0,3.0,7.0,21.0,23.0,38.0,0
11.5873,12.0,2.0,2582.0,10.8055,1.0,1.0,1.0,1.0,1.0,3.0,13.0,16.0,30.0,37.0,0
0.256698,5.0,1.0,1.0,10.0346,1.0,1.0,1.0,1.0,3.0,6.0,7.0,18.0,23.0,37.0,0
0.612292,12.0,1.0,11760.0,12.7132,3.0,3.0,3.0,3.0,3.0,4.0,11.0,14.0,24.0,39.0,0
0.612292,12.0,1.0,3292.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,7.0,21.0,23.0,38.0,0
1.40493,11.0,4.0,2609.0,11.8151,3.0,3.0,3.0,3.0,3.0,4.0,11.0,14.0,24.0,39.0,0
4.36416,12.0,1.0,3624.0,10.4821,1.0,3.0,3.0,5.0,5.0,7.0,10.0,13.0,19.0,32.0,0
46.3822,12.0,1.0,3734.0,11.2402,3.0,3.0,3.0,3.0,3.0,4.0,11.0,14.0,24.0,39.0,0
0.0197462,6.0,1.0,3.0,10.1417,2.0,2.0,4.0,5.0,7.0,7.0,10.0,13.0,16.0,32.0,0
2.26455,7.0,4839.0,124.0,20.3528,2.0,2.0,2.0,2.0,6.0,7.0,7.0,12.0,17.0,30.0,0
28.4628,9.0,1.0,693.0,0.0,2.0,3.0,5.0,5.0,7.0,7.0,10.0,13.0,18.0,32.0,0
149.794,9.0,1.0,22.0,10.2794,2.0,2.0,4.0,5.0,7.0,7.0,10.0,13.0,16.0,32.0,0
150.863,12.0,2.0,1388.0,0.0,2.0,3.0,5.0,5.0,7.0,7.0,10.0,13.0,18.0,32.0,0
243.28,12.0,1.0,1390.0,10.5476,2.0,2.0,2.0,2.0,6.0,7.0,7.0,11.0,17.0,30.0,0
0.0197462,4.0,1.0,1.0,10.0875,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,14.0,22.0,0
4.30073,12.0,1.0,1418.0,10.5653,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,17.0,22.0,0
282.896,12.0,19.0,1446.0,13.5503,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,8.0,21.0,0
961.984,12.0,1.0,480.0,10.4586,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,9.0,24.0,0
98.9214,11.0,7.0,682.0,11.072,1.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,10.0,18.0,0
98.9214,11.0,9.0,3297.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,8.0,21.0,0
121.642,11.0,107.0,3198.0,13.2361,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,8.0,21.0,0
181.491,12.0,1.0,6.0,10.0324,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,10.0,26.0,0
5.90495,12.0,1.0,1670.0,11.0516,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,13.0,25.0,0
7.73002,12.0,1.0,140.0,10.1917,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,11.0,25.0,0
22.5606,12.0,1.0,1696.0,10.8099,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,11.0,25.0,0
5.48454,12.0,1.0,6162.0,12.8105,2.0,2.0,2.0,2.0,4.0,9.0,11.0,15.0,19.0,20.0,0
32.3015,12.0,1.0,650.0,10.875,2.0,2.0,2.0,3.0,6.0,6.0,9.0,14.0,19.0,20.0,0
131.085,12.0,12.0,4296.0,15.7417,2.0,2.0,2.0,2.0,6.0,6.0,9.0,14.0,19.0,20.0,0
115.313,12.0,2.0,688.0,0.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,12.0,20.0,20.0,0
206.251,12.0,14.0,1994.0,14.2069,2.0,2.0,2.0,3.0,4.0,8.0,9.0,15.0,19.0,20.0,0
206.251,12.0,2.0,5804.0,0.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,12.0,20.0,20.0,0
6.55965,12.0,4.0,2968.0,11.4999,3.0,3.0,3.0,3.0,3.0,7.0,13.0,16.0,17.0,20.0,0
5.70501,12.0,1.0,460.0,11.0761,2.0,2.0,2.0,2.0,5.0,9.0,11.0,16.0,16.0,20.0,0
58.1837,12.0,83.0,4178.0,15.6562,3.0,3.0,3.0,3.0,3.0,6.0,13.0,16.0,17.0,20.0,0
252.52,12.0,1.0,5794.0,13.1983,3.0,3.0,3.0,3.0,3.0,7.0,13.0,16.0,17.0,20.0,0
2.99385,12.0,1.0,24.0,10.0535,1.0,3.0,3.0,4.0,6.0,7.0,10.0,14.0,16.0,20.0,0
3.94354,12.0,1.0,2614.0,11.1379,1.0,1.0,1.0,1.0,2.0,5.0,7.0,10.0,16.0,19.0,0
11.4739,12.0,1.0,1138.0,10.3923,1.0,1.0,1.0,4.0,5.0,7.0,10.0,12.0,16.0,20.0,0
77.157,12.0,11.0,3202.0,15.3458,2.0,3.0,3.0,4.0,6.0,7.0,10.0,14.0,16.0,20.0,0
70.2873,12.0,2.0,2322.0,0.0,2.0,2.0,2.0,2.0,5.0,9.0,11.0,16.0,16.0,20.0,0
212.573,11.0,4.0,2369.0,11.166,2.0,3.0,3.0,4.0,6.0,7.0,10.0,14.0,16.0,20.0,0
877.239,10.0,1018.0,1973.0,172.064,7.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,11.0,17.0,1
0.0197462,1.0,3.0,1.0,11.3706,3.0,5.0,5.0,5.0,7.0,8.0,16.0,24.0,41.0,80.0,0
0.0197462,2.0,1.0,1.0,11.2078,3.0,4.0,5.0,5.0,6.0,8.0,15.0,24.0,41.0,79.0,0
0.0197462,2.0,1.0,1.0,11.4781,2.0,5.0,5.0,5.0,7.0,8.0,16.0,24.0,41.0,81.0,0
0.0394922,2.0,2.0,1.0,10.1537,3.0,5.0,5.0,5.0,7.0,8.0,16.0,24.0,41.0,79.0,0
0.059238,2.0,5.0,1.0,12.0365,2.0,2.0,3.0,3.0,9.0,14.0,19.0,30.0,48.0,87.0,0
0.059238,3.0,1.0,1.0,10.3347,2.0,2.0,2.0,3.0,8.0,14.0,18.0,28.0,47.0,86.0,0
0.0789836,2.0,1.0,1.0,10.4063,2.0,4.0,5.0,5.0,7.0,8.0,16.0,24.0,41.0,81.0,0
0.0789836,3.0,1.0,1.0,10.1999,3.0,3.0,5.0,6.0,10.0,13.0,24.0,38.0,59.0,91.0,0
0.988221,12.0,1.0,8502.0,12.0668,1.0,1.0,2.0,3.0,8.0,16.0,19.0,30.0,51.0,87.0,0
0.0197462,2.0,3.0,2.0,14.5151,3.0,4.0,5.0,6.0,10.0,13.0,24.0,38.0,59.0,91.0,0
0.0197462,1.0,1.0,1.0,11.2458,1.0,2.0,2.0,5.0,8.0,16.0,25.0,41.0,71.0,95.0,0
0.0197462,3.0,1.0,1.0,10.9239,2.0,2.0,3.0,6.0,11.0,16.0,28.0,41.0,68.0,93.0,0
0.0394922,2.0,1.0,1.0,10.3838,3.0,5.0,5.0,6.0,9.0,13.0,24.0,38.0,59.0,91.0,0
0.0394922,3.0,1.0,1.0,10.1146,1.0,2.0,5.0,8.0,10.0,16.0,27.0,39.0,62.0,93.0,0
0.059238,2.0,1.0,1.0,11.8955,2.0,4.0,6.0,8.0,9.0,14.0,25.0,38.0,59.0,92.0,0
0.059238,3.0,1.0,1.0,10.1823,2.0,3.0,3.0,6.0,10.0,15.0,28.0,41.0,64.0,93.0,0
0.0789836,2.0,3.0,1.0,10.7238,2.0,3.0,6.0,8.0,9.0,14.0,25.0,38.0,59.0,92.0,0
0.0987291,3.0,4.0,2.0,10.6546,1.0,2.0,3.0,3.0,10.0,18.0,29.0,42.0,71.0,95.0,0
363.312,12.0,1.0,1034.0,10.4737,1.0,1.0,3.0,6.0,9.0,17.0,30.0,44.0,71.0,97.0,0
0.0394922,7.0,239.0,129.0,16.9057,2.0,2.0,4.0,7.0,11.0,21.0,28.0,54.0,79.0,105.0,0
0.0197462,1.0,1.0,1.0,11.0098,2.0,3.0,5.0,6.0,10.0,17.0,30.0,48.0,71.0,99.0,0
0.0197462,1.0,1.0,1.0,11.6993,1.0,2.0,6.0,6.0,13.0,20.0,29.0,54.0,81.0,105.0,0
0.0197462,2.0,1.0,2.0,12.9314,2.0,2.0,4.0,7.0,10.0,14.0,33.0,51.0,74.0,101.0,0
0.0197462,3.0,2.0,2.0,11.6182,2.0,4.0,5.0,6.0,9.0,16.0,30.0,49.0,73.0,100.0,0
0.059238,2.0,4.0,1.0,12.1537,3.0,3.0,5.0,6.0,10.0,17.0,30.0,48.0,72.0,100.0,0
0.0394922,2.0,1.0,1.0,12.6731,2.0,2.0,4.0,9.0,14.0,22.0,28.0,56.0,82.0,107.0,0
0.059238,2.0,1.0,1.0,12.4375,1.0,3.0,5.0,6.0,14.0,21.0,28.0,54.0,81.0,105.0,0
0.059238,3.0,4.0,2.0,12.4745,2.0,3.0,5.0,6.0,11.0,15.0,32.0,51.0,74.0,101.0,0
0.0789836,2.0,3.0,1.0,11.5789,2.0,3.0,4.0,5.0,12.0,22.0,29.0,55.0,81.0,105.0,0
0.0987291,2.0,1.0,1.0,10.3395,2.0,2.0,3.0,6.0,11.0,21.0,30.0,52.0,79.0,104.0,0
0.0197462,1.0,1.0,1.0,10.1948,5.0,6.0,6.0,9.0,14.0,17.0,34.0,63.0,87.0,114.0,0
0.0197462,1.0,2.0,1.0,11.3372,6.0,6.0,8.0,8.0,15.0,17.0,33.0,63.0,87.0,115.0,0
0.0197462,8.0,11.0,134.0,13.443,2.0,3.0,6.0,9.0,12.0,18.0,32.0,63.0,88.0,115.0,0
0.0394922,2.0,1.0,1.0,10.0283,5.0,6.0,7.0,9.0,14.0,17.0,34.0,63.0,87.0,114.0,0
0.0394922,2.0,1.0,1.0,12.3741,2.0,2.0,4.0,10.0,12.0,18.0,32.0,63.0,89.0,115.0,0
0.059238,2.0,1.0,1.0,10.2046,5.0,6.0,6.0,9.0,13.0,17.0,34.0,63.0,87.0,114.0,0
0.059238,2.0,1.0,1.0,12.1342,1.0,1.0,3.0,5.0,13.0,22.0,44.0,59.0,88.0,121.0,0
0.059238,3.0,1.0,1.0,10.0267,2.0,7.0,8.0,8.0,14.0,18.0,33.0,63.0,87.0,115.0,0
0.059238,3.0,1.0,1.0,10.9266,3.0,3.0,3.0,4.0,11.0,20.0,37.0,57.0,91.0,116.0,0
0.0789836,2.0,1.0,1.0,10.2675,5.0,6.0,7.0,9.0,15.0,17.0,34.0,63.0,87.0,115.0,0
0.0987291,3.0,2.0,1.0,10.9842,2.0,3.0,3.0,3.0,9.0,21.0,36.0,57.0,91.0,116.0,0
0.0987291,2.0,1.0,1.0,10.4161,2.0,3.0,3.0,5.0,12.0,21.0,37.0,58.0,91.0,115.0,0
0.217204,9.0,970.0,541.0,24.9462,4.0,6.0,8.0,11.0,19.0,30.0,36.0,63.0,92.0,124.0,0
0.0197462,1.0,1.0,1.0,11.1094,2.0,2.0,6.0,8.0,10.0,21.0,43.0,61.0,89.0,121.0,0
0.0197462,1.0,1.0,1.0,11.2272,3.0,4.0,7.0,10.0,15.0,23.0,41.0,62.0,90.0,122.0,0
0.0197462,2.0,1.0,1.0,10.5576,4.0,4.0,9.0,9.0,16.0,24.0,41.0,62.0,90.0,122.0,0
0.0197462,3.0,1.0,1.0,10.1854,3.0,4.0,7.0,10.0,13.0,23.0,41.0,62.0,90.0,121.0,0
0.0394922,2.0,1.0,2.0,12.1975,3.0,4.0,8.0,15.0,20.0,27.0,38.0,63.0,91.0,134.0,0
0.0394922,3.0,1.0,1.0,10.6726,5.0,5.0,8.0,11.0,22.0,29.0,37.0,63.0,93.0,125.0,0
0.0789836,2.0,2.0,1.0,10.4302,2.0,2.0,6.0,8.0,10.0,21.0,43.0,61.0,89.0,121.0,0
0.059238,2.0,1.0,1.0,11.77,6.0,8.0,8.0,9.0,23.0,30.0,37.0,63.0,92.0,125.0,0
0.059238,3.0,1.0,1.0,10.7265,3.0,4.0,7.0,12.0,18.0,28.0,41.0,63.0,88.0,122.0,0
0.059238,4.0,1.0,1.0,10.0235,3.0,4.0,5.0,10.0,18.0,27.0,41.0,63.0,90.0,122.0,0
0.0789836,2.0,2.0,1.0,11.4445,2.0,7.0,7.0,9.0,18.0,25.0,41.0,63.0,89.0,122.0,0
0.13822,7.0,1.0,739.0,13.3416,4.0,5.0,9.0,14.0,20.0,25.0,40.0,62.0,92.0,135.0,0
0.217204,10.0,2.0,721.0,15.1724,5.0,5.0,8.0,11.0,22.0,29.0,37.0,63.0,93.0,126.0,0
2.7902,10.0,37.0,237.0,13.49,3.0,4.0,5.0,10.0,18.0,27.0,41.0,63.0,90.0,122.0,0
4.38533,11.0,2.0,766.0,13.4641,5.0,8.0,8.0,10.0,22.0,30.0,37.0,63.0,93.0,125.0,0
5.81591,5.0,1.0,4.0,10.2954,3.0,6.0,8.0,11.0,19.0,30.0,36.0,63.0,92.0,124.0,0
16.3865,7.0,1.0,12.0,10.1548,3.0,6.0,8.0,11.0,19.0,30.0,36.0,63.0,92.0,124.0,0
21.7263,8.0,28.0,113.0,11.2834,5.0,8.0,8.0,10.0,23.0,30.0,37.0,63.0,93.0,125.0,0
47.6672,9.0,1.0,213.0,10.6896,3.0,4.0,8.0,16.0,20.0,27.0,38.0,62.0,91.0,134.0,0
0.0197462,7.0,32.0,416.0,16.8876,5.0,7.0,12.0,12.0,17.0,26.0,40.0,62.0,90.0,135.0,0
1.90345,11.0,444.0,2062.0,18.7717,2.0,8.0,9.0,12.0,14.0,24.0,41.0,63.0,89.0,137.0,0
0.059238,2.0,4.0,1.0,11.3745,6.0,8.0,12.0,12.0,17.0,26.0,40.0,62.0,91.0,135.0,0
0.0197462,1.0,1.0,1.0,11.2952,3.0,4.0,8.0,12.0,12.0,24.0,42.0,63.0,89.0,137.0,0
0.0197462,2.0,1.0,1.0,11.0707,1.0,4.0,4.0,8.0,10.0,23.0,40.0,57.0,93.0,144.0,0
0.0394922,2.0,1.0,1.0,12.5304,1.0,3.0,7.0,8.0,10.0,19.0,38.0,58.0,92.0,146.0,0
0.0394922,3.0,2.0,1.0,10.8178,5.0,8.0,10.0,12.0,17.0,26.0,40.0,62.0,90.0,136.0,0
0.059238,2.0,1.0,2.0,11.9584,2.0,3.0,3.0,4.0,8.0,23.0,38.0,54.0,95.0,140.0,0
0.0789836,2.0,5.0,2.0,11.403,2.0,3.0,4.0,5.0,9.0,24.0,39.0,55.0,94.0,140.0,0
0.177712,9.0,1.0,133.0,11.1242,6.0,7.0,12.0,12.0,17.0,26.0,40.0,62.0,90.0,135.0,0
5.46259,12.0,1.0,906.0,11.1471,2.0,3.0,8.0,10.0,12.0,24.0,43.0,63.0,91.0,137.0,0
371.13,11.0,5.0,2905.0,11.7366,6.0,7.0,12.0,12.0,17.0,26.0,40.0,62.0,90.0,135.0,0
945.074,12.0,2.0,3680.0,17.0107,5.0,9.0,10.0,12.0,20.0,26.0,40.0,61.0,91.0,135.0,0
0.0197462,7.0,112.0,23.0,17.8227,3.0,5.0,6.0,8.0,14.0,21.0,25.0,57.0,91.0,145.0,0
0.0197462,1.0,2.0,1.0,11.2677,4.0,4.0,6.0,8.0,14.0,17.0,34.0,58.0,92.0,149.0,0
0.0197462,1.0,1.0,1.0,11.2905,1.0,1.0,4.0,8.0,12.0,19.0,25.0,54.0,92.0,144.0,0
0.0197462,2.0,2.0,1.0,10.5384,3.0,4.0,7.0,8.0,15.0,17.0,34.0,58.0,92.0,149.0,0
0.0197462,2.0,3.0,1.0,11.952,2.0,2.0,5.0,10.0,15.0,18.0,32.0,57.0,91.0,147.0,0
0.0197462,4.0,2.0,15.0,11.1053,4.0,5.0,6.0,8.0,13.0,21.0,25.0,56.0,91.0,145.0,0
0.315943,10.0,6.0,383.0,11.8587,2.0,4.0,6.0,6.0,12.0,21.0,24.0,54.0,91.0,145.0,0
0.0394922,2.0,1.0,1.0,10.0568,2.0,5.0,5.0,9.0,13.0,16.0,34.0,59.0,92.0,147.0,0
0.0394922,2.0,3.0,1.0,11.7541,2.0,2.0,4.0,10.0,14.0,18.0,32.0,58.0,91.0,146.0,0
0.059238,2.0,1.0,1.0,12.0919,2.0,4.0,5.0,8.0,14.0,21.0,27.0,58.0,92.0,144.0,0
0.059238,3.0,1.0,1.0,10.2889,2.0,2.0,2.0,5.0,12.0,18.0,28.0,54.0,87.0,147.0,0
0.0789836,2.0,1.0,1.0,10.2222,3.0,4.0,7.0,8.0,15.0,17.0,34.0,58.0,92.0,149.0,0
0.0987291,3.0,1.0,1.0,10.1002,2.0,2.0,2.0,5.0,12.0,15.0,29.0,52.0,86.0,147.0,0
20.666,7.0,2.0,23.0,10.174,4.0,5.0,5.0,8.0,14.0,21.0,26.0,57.0,91.0,145.0,0
0.0197462,1.0,1.0,1.0,10.25,2.0,2.0,3.0,6.0,8.0,14.0,28.0,55.0,87.0,148.0,0
0.0197462,1.0,1.0,1.0,11.2413,1.0,1.0,2.0,3.0,9.0,14.0,26.0,45.0,95.0,141.0,0
0.0394922,2.0,3.0,1.0,11.5649,2.0,2.0,3.0,6.0,7.0,14.0,29.0,56.0,87.0,148.0,0
0.059238,2.0,1.0,1.0,10.641,1.0,2.0,4.0,4.0,7.0,16.0,29.0,52.0,87.0,145.0,0
0.059238,2.0,1.0,1.0,11.6442,1.0,1.0,2.0,4.0,8.0,14.0,30.0,46.0,93.0,141.0,0
0.0987291,2.0,1.0,1.0,10.2491,1.0,2.0,2.0,5.0,8.0,14.0,30.0,47.0,92.0,144.0,0
0.0197462,1.0,1.0,1.0,10.8929,4.0,4.0,5.0,6.0,10.0,13.0,28.0,48.0,89.0,144.0,0
0.0197462,1.0,2.0,1.0,11.774,1.0,1.0,3.0,7.0,10.0,18.0,27.0,44.0,89.0,143.0,0
0.0197462,2.0,1.0,1.0,10.2043,3.0,4.0,5.0,6.0,10.0,13.0,28.0,47.0,89.0,144.0,0
0.0394922,2.0,1.0,1.0,10.241,4.0,4.0,4.0,6.0,9.0,14.0,28.0,48.0,90.0,145.0,0
0.0394922,3.0,1.0,4.0,12.1188,2.0,5.0,6.0,10.0,14.0,17.0,28.0,48.0,79.0,141.0,0
0.059238,2.0,1.0,1.0,10.4585,3.0,4.0,4.0,6.0,9.0,14.0,29.0,49.0,90.0,145.0,0
0.059238,2.0,2.0,1.0,12.5504,2.0,3.0,4.0,6.0,12.0,21.0,26.0,43.0,88.0,141.0,0
0.059238,3.0,1.0,2.0,10.6431,2.0,2.0,4.0,5.0,12.0,20.0,25.0,44.0,88.0,141.0,0
0.0789836,3.0,1.0,1.0,10.2022,2.0,3.0,4.0,5.0,12.0,20.0,25.0,44.0,90.0,141.0,0
0.0987291,2.0,1.0,1.0,10.2453,2.0,2.0,5.0,6.0,12.0,21.0,25.0,43.0,87.0,141.0,0
0.0987291,2.0,1.0,1.0,10.0933,2.0,5.0,6.0,9.0,14.0,17.0,28.0,48.0,79.0,142.0,0
0.770481,12.0,1.0,1502.0,10.8019,3.0,6.0,6.0,10.0,13.0,17.0,27.0,48.0,79.0,141.0,0
60.1042,12.0,25.0,4052.0,13.9405,1.0,1.0,4.0,8.0,11.0,17.0,27.0,47.0,89.0,145.0,0
0.0197462,1.0,1.0,1.0,10.1521,4.0,6.0,9.0,10.0,12.0,17.0,28.0,48.0,79.0,141.0,0
0.0197462,1.0,1.0,1.0,11.4288,1.0,1.0,2.0,6.0,6.0,13.0,33.0,51.0,78.0,137.0,0
0.0197462,2.0,2.0,1.0,11.2522,2.0,4.0,9.0,10.0,12.0,17.0,28.0,49.0,79.0,141.0,0
0.0197462,2.0,1.0,1.0,11.2469,1.0,1.0,1.0,2.0,7.0,17.0,30.0,47.0,82.0,135.0,0
0.0394922,2.0,1.0,1.0,11.7736,3.0,4.0,4.0,8.0,11.0,18.0,28.0,48.0,79.0,138.0,0
0.059238,2.0,1.0,1.0,10.0144,3.0,6.0,7.0,10.0,13.0,17.0,27.0,48.0,79.0,141.0,0
0.059238,2.0,1.0,1.0,12.5659,4.0,4.0,6.0,10.0,10.0,16.0,27.0,48.0,79.0,141.0,0
0.0789836,2.0,1.0,1.0,10.8971,3.0,4.0,7.0,10.0,10.0,16.0,27.0,48.0,79.0,141.0,0
0.0789836,2.0,5.0,2.0,11.1051,4.0,4.0,6.0,10.0,10.0,16.0,27.0,48.0,79.0,141.0,0
0.0197462,1.0,2.0,1.0,10.4097,4.0,4.0,4.0,5.0,7.0,10.0,32.0,53.0,76.0,138.0,0
0.0197462,1.0,1.0,1.0,11.558,3.0,4.0,9.0,12.0,15.0,17.0,31.0,50.0,74.0,134.0,0
0.0394922,2.0,4.0,1.0,12.678,3.0,7.0,10.0,12.0,15.0,18.0,33.0,50.0,74.0,134.0,0
0.0197462,3.0,1.0,1.0,10.9663,1.0,1.0,1.0,4.0,11.0,21.0,26.0,50.0,76.0,132.0,0
0.0394922,2.0,2.0,1.0,10.7786,4.0,4.0,5.0,5.0,7.0,11.0,32.0,52.0,76.0,138.0,0
0.0394922,3.0,1.0,1.0,10.0099,4.0,4.0,4.0,5.0,7.0,10.0,32.0,53.0,76.0,138.0,0
0.059238,3.0,1.0,1.0,10.1549,1.0,1.0,1.0,2.0,8.0,20.0,29.0,50.0,75.0,136.0,0
0.0789836,2.0,1.0,1.0,10.9995,4.0,4.0,4.0,5.0,7.0,11.0,32.0,53.0,76.0,138.0,0
0.0789836,2.0,1.0,1.0,11.3212,2.0,2.0,3.0,10.0,14.0,20.0,30.0,49.0,76.0,135.0,0
239.424,12.0,1.0,6014.0,10.9852,2.0,3.0,5.0,11.0,15.0,20.0,31.0,52.0,76.0,134.0,0
294.681,12.0,8.0,5782.0,11.9052,4.0,7.0,10.0,12.0,15.0,18.0,33.0,50.0,74.0,134.0,0
1364.24,12.0,1.0,132.0,10.1161,5.0,8.0,10.0,12.0,15.0,19.0,34.0,51.0,73.0,134.0,0
0.0197462,4.0,17.0,19.0,14.1171,2.0,2.0,2.0,6.0,14.0,24.0,32.0,45.0,76.0,125.0,0
0.0394922,7.0,3.0,75.0,11.4938,6.0,7.0,9.0,13.0,14.0,19.0,33.0,51.0,73.0,134.0,0
0.0197462,1.0,1.0,1.0,11.271,5.0,8.0,10.0,13.0,15.0,19.0,34.0,51.0,73.0,134.0,0
0.0197462,1.0,1.0,1.0,11.3306,2.0,2.0,3.0,3.0,11.0,24.0,33.0,42.0,76.0,126.0,0
0.0197462,2.0,2.0,1.0,11.4436,3.0,7.0,9.0,12.0,14.0,19.0,33.0,51.0,72.0,134.0,0
0.0197462,2.0,1.0,1.0,11.1439,1.0,2.0,3.0,7.0,11.0,21.0,33.0,43.0,74.0,126.0,0
0.0394922,2.0,2.0,1.0,11.9251,5.0,8.0,10.0,13.0,15.0,19.0,33.0,51.0,73.0,134.0,0
0.0394922,2.0,1.0,2.0,13.1761,2.0,3.0,3.0,3.0,11.0,23.0,33.0,42.0,76.0,126.0,0
0.059238,2.0,3.0,1.0,12.2816,2.0,2.0,3.0,8.0,15.0,23.0,32.0,46.0,76.0,126.0,0
0.059238,3.0,1.0,1.0,10.1087,3.0,4.0,8.0,12.0,14.0,19.0,33.0,51.0,73.0,132.0,0
0.0789836,2.0,1.0,1.0,10.1536,5.0,9.0,10.0,14.0,15.0,19.0,33.0,51.0,73.0,134.0,0
0.0197462,1.0,1.0,1.0,10.0976,5.0,6.0,6.0,10.0,12.0,15.0,33.0,47.0,74.0,128.0,0
0.0197462,2.0,1.0,1.0,10.3212,4.0,6.0,7.0,9.0,12.0,15.0,33.0,47.0,73.0,127.0,0
0.0394922,2.0,1.0,1.0,10.3304,5.0,6.0,6.0,10.0,12.0,15.0,33.0,47.0,74.0,128.0,0
0.059238,2.0,1.0,1.0,10.8513,4.0,6.0,6.0,9.0,12.0,15.0,33.0,47.0,74.0,128.0,0
0.059238,2.0,5.0,1.0,12.5236,2.0,3.0,3.0,7.0,10.0,18.0,29.0,44.0,73.0,126.0,0
0.0789836,2.0,1.0,2.0,11.4224,2.0,3.0,5.0,9.0,11.0,18.0,31.0,48.0,72.0,126.0,0
0.0987291,3.0,2.0,1.0,10.2627,3.0,3.0,4.0,9.0,11.0,18.0,31.0,47.0,71.0,125.0,0
0.0987291,2.0,1.0,1.0,10.1998,2.0,6.0,8.0,9.0,12.0,14.0,32.0,46.0,73.0,127.0,0
0.0987291,2.0,1.0,1.0,10.2502,1.0,1.0,1.0,2.0,9.0,16.0,24.0,44.0,74.0,124.0,0
777.579,12.0,1.0,766.0,11.1431,5.0,5.0,5.0,7.0,7.0,11.0,26.0,48.0,67.0,124.0,0
777.579,12.0,1.0,1622.0,0.0,4.0,6.0,6.0,9.0,12.0,15.0,33.0,47.0,73.0,128.0,0
